Time (UTCG),Lat (deg),Lon (deg),Alt (km),vx (km/sec),vy (km/sec),vz (km/sec),vx (km/sec).1,vy (km/sec).1,vz (km/sec).1,B_Tesla,Bx_Tesla,By_Tesla,Bz_Tesla
1 Jan 2011 01:40:09.000,-40.477,57.265,2567.923151,-1.770471,-2.885845,-5.241978,3.3946,-0.275791,-5.245721,1.5966596484698693e-05,-3.120662731798523e-06,5.835107615053058e-06,1.4530835713760796e-05
1 Jan 2011 01:40:10.000,-40.516,57.265,2568.750785,-1.7729259999999998,-2.888752,-5.2387440000000005,3.398399,-0.275623,-5.2424919999999995,1.596645980073567e-05,-3.1215078444776006e-06,5.828673470929805e-06,1.4533086145573212e-05
1 Jan 2011 01:40:11.000,-40.556,57.263999999999996,2569.5777329999996,-1.775381,-2.8916560000000002,-5.235508,3.402195,-0.275455,-5.23926,1.596631600598672e-05,-3.122396156621905e-06,5.822113098397621e-06,1.4535366803545322e-05
1 Jan 2011 01:40:12.000,-40.596,57.263000000000005,2570.4039940000002,-1.7778349999999998,-2.894557,-5.2322690000000005,3.405987,-0.275287,-5.236026,1.5966174843383765e-05,-3.123283073526568e-06,5.815559971008458e-06,1.4537644382627029e-05
1 Jan 2011 01:40:13.000,-40.635,57.263000000000005,2571.2295679999997,-1.780287,-2.897455,-5.229029,3.4097769999999996,-0.275119,-5.2327900000000005,1.5966046020329382e-05,-3.1241241560616808e-06,5.809146720609646e-06,1.4539886112319372e-05
1 Jan 2011 01:40:14.000,-40.675,57.262,2572.054455,-1.7827380000000002,-2.9003509999999997,-5.225787,3.413564,-0.274951,-5.229552,1.5965910109451276e-05,-3.1250083259246772e-06,5.802607826034266e-06,1.4542157714838116e-05
1 Jan 2011 01:40:15.000,-40.715,57.262,2572.878654,-1.785188,-2.9032430000000002,-5.222543,3.4173480000000005,-0.274783,-5.226312,1.5965889872941004e-05,-3.125897270903376e-06,5.796078948545105e-06,1.4544547930715179e-05
1 Jan 2011 01:40:16.000,-40.754,57.261,2573.702166,-1.787637,-2.906133,-5.219297,3.421129,-0.274615,-5.22307,1.5965655862885103e-05,-3.126728171677849e-06,5.789683643405517e-06,1.4546659457820416e-05
1 Jan 2011 01:40:17.000,-40.794000000000004,57.261,2574.524989,-1.790085,-2.90902,-5.216049,3.4249080000000003,-0.274446,-5.219826,1.596564078042134e-05,-3.1276143540818997e-06,5.783168709851965e-06,1.4549043736788441e-05
1 Jan 2011 01:40:18.000,-40.834,57.26,2575.347124,-1.792532,-2.9119040000000003,-5.2127989999999995,3.4286830000000004,-0.274278,-5.21658,1.5965515332329246e-05,-3.1284929981519183e-06,5.776658213449303e-06,1.455130342176753e-05
1 Jan 2011 01:40:19.000,-40.873000000000005,57.25899999999999,2576.16857,-1.794978,-2.9147849999999997,-5.209546,3.4324550000000005,-0.274109,-5.213332,1.5965289328431327e-05,-3.129319936509191e-06,5.7702838435134404e-06,1.4553406626655393e-05
1 Jan 2011 01:40:20.000,-40.913000000000004,57.25899999999999,2576.989327,-1.797422,-2.917664,-5.2062919999999995,3.436225,-0.27394,-5.210082,1.5965281977878693e-05,-3.1302019678733394e-06,5.763789819039617e-06,1.4555782053721311e-05
1 Jan 2011 01:40:21.000,-40.952,57.258,2577.8093949999998,-1.799866,-2.9205389999999998,-5.203036,3.4399910000000005,-0.27377199999999996,-5.20683,1.5965061303222996e-05,-3.1310262846632677e-06,5.757429263546498e-06,1.4557879828315472e-05
1 Jan 2011 01:40:22.000,-40.992,57.258,2578.628774,-1.8023080000000002,-2.923412,-5.199778,3.443754,-0.27360300000000004,-5.203575,1.5965059098977425e-05,-3.13190556843509e-06,5.750949034590572e-06,1.4560249474023065e-05
1 Jan 2011 01:40:23.000,-41.032,57.257,2579.447462,-1.8047490000000002,-2.926282,-5.196517,3.447515,-0.273434,-5.200319,1.596494678266577e-05,-3.132777387033968e-06,5.744473673001952e-06,1.4562494766928716e-05
1 Jan 2011 01:40:24.000,-41.071000000000005,57.257,2580.265461,-1.807189,-2.9291490000000002,-5.193255000000001,3.4512730000000005,-0.273264,-5.197061,1.5964846701710126e-05,-3.1336038150702854e-06,5.738135746349819e-06,1.4564705815626487e-05
1 Jan 2011 01:40:25.000,-41.111000000000004,57.256,2581.082769,-1.8096279999999998,-2.932013,-5.189991,3.455027,-0.273095,-5.193801000000001,1.596473963066916e-05,-3.1344729215885983e-06,5.731674292469659e-06,1.4566945485719669e-05
1 Jan 2011 01:40:26.000,-41.15,57.256,2581.899386,-1.812066,-2.934875,-5.186724,3.4587790000000003,-0.272926,-5.190539,1.596464478208753e-05,-3.135296720253243e-06,5.725349837381622e-06,1.4569151201555912e-05
1 Jan 2011 01:40:27.000,-41.19,57.255,2582.7153120000003,-1.814502,-2.937733,-5.183456,3.462528,-0.272756,-5.187275,1.5964542959671017e-05,-3.1361631222928705e-06,5.71890223382171e-06,1.457138531580099e-05
1 Jan 2011 01:40:28.000,-41.229,57.255,2583.530547,-1.8169380000000002,-2.940589,-5.180186,3.466274,-0.27258699999999997,-5.184009,1.596445333612125e-05,-3.136984296451378e-06,5.712591190831153e-06,1.4573585754077434e-05
1 Jan 2011 01:40:29.000,-41.269,57.254,2584.345091,-1.8193720000000002,-2.9434419999999997,-5.176914,3.470016,-0.272417,-5.18074,1.5964356755619263e-05,-3.1378479988537847e-06,5.706157377010157e-06,1.4575814369892624e-05
1 Jan 2011 01:40:30.000,-41.308,57.253,2585.158942,-1.821805,-2.9462919999999997,-5.173639,3.473756,-0.27224699999999996,-5.17747,1.5964160063620122e-05,-3.1386605807784816e-06,5.699858374497832e-06,1.4577888420694465e-05
1 Jan 2011 01:40:31.000,-41.348,57.253,2585.972102,-1.8242369999999999,-2.9491389999999997,-5.170363,3.477493,-0.272077,-5.1741980000000005,1.5964181024581947e-05,-3.139527566486879e-06,5.693439608527951e-06,1.4580232778283629e-05
1 Jan 2011 01:40:32.000,-41.387,57.251999999999995,2586.784569,-1.826668,-2.951984,-5.167085,3.4812269999999996,-0.271907,-5.170923999999999,1.59639896543953e-05,-3.1403375616606154e-06,5.687154101700545e-06,1.4582301735596278e-05
1 Jan 2011 01:40:33.000,-41.427,57.251999999999995,2587.596344,-1.829098,-2.9548259999999997,-5.163805,3.4849589999999995,-0.271737,-5.167648000000001,1.5964015757534788e-05,-3.1412018362626255e-06,5.680748810113168e-06,1.4584640656768926e-05
1 Jan 2011 01:40:34.000,-41.466,57.251000000000005,2588.407425,-1.8315270000000001,-2.957664,-5.160522,3.488687,-0.271567,-5.16437,1.596382971234477e-05,-3.1420092522605734e-06,5.674476742656421e-06,1.458670458467237e-05
1 Jan 2011 01:40:35.000,-41.506,57.251000000000005,2589.2178129999998,-1.833954,-2.9605,-5.1572379999999995,3.4924120000000003,-0.271397,-5.16109,1.596386096052672e-05,-3.142870823385592e-06,5.668084868403549e-06,1.458903813413055e-05
1 Jan 2011 01:40:36.000,-41.545,57.25,2590.0275079999997,-1.836381,-2.963334,-5.153951999999999,3.4961339999999996,-0.271226,-5.157808,1.5963680233462585e-05,-3.143675665017881e-06,5.6618261808369815e-06,1.459109708717639e-05
1 Jan 2011 01:40:37.000,-41.585,57.25,2590.836509,-1.8388060000000002,-2.966164,-5.150664,3.499854,-0.271056,-5.154523999999999,1.596371661949979e-05,-3.144534537528934e-06,5.655447663711434e-06,1.4593425320088577e-05
1 Jan 2011 01:40:38.000,-41.623999999999995,57.248999999999995,2591.644816,-1.84123,-2.9689919999999996,-5.147374,3.50357,-0.270885,-5.151237999999999,1.5963541213736285e-05,-3.145336812363871e-06,5.649202299802088e-06,1.4595479361615928e-05
1 Jan 2011 01:40:39.000,-41.663999999999994,57.248999999999995,2592.452429,-1.843653,-2.971816,-5.144082,3.507284,-0.270714,-5.14795,1.5963582735462928e-05,-3.1461929925006304e-06,5.642837081244304e-06,1.4597802337353533e-05
1 Jan 2011 01:40:40.000,-41.703,57.248000000000005,2593.2593469999997,-1.846075,-2.974638,-5.140788,3.510994,-0.270544,-5.14466,1.596341264914544e-05,-3.146992706721449e-06,5.636604983201338e-06,1.4599851525754927e-05
1 Jan 2011 01:40:41.000,-41.743,57.248000000000005,2594.0655699999998,-1.848496,-2.977457,-5.137492,3.5147019999999998,-0.270373,-5.141368,1.596345930940987e-05,-3.1478462021025937e-06,5.630253006285475e-06,1.4602169307890738e-05
1 Jan 2011 01:40:42.000,-41.782,57.248000000000005,2594.871098,-1.850916,-2.980274,-5.134194,3.518407,-0.270202,-5.138074,1.5963406221488704e-05,-3.148649186097665e-06,5.6240342399355226e-06,1.4604334471765005e-05
1 Jan 2011 01:40:43.000,-41.821999999999996,57.247,2595.67593,-1.853334,-2.983087,-5.1308940000000005,3.5221089999999995,-0.27003,-5.134778,1.596334633730067e-05,-3.1494941787464583e-06,5.617695322610648e-06,1.460652634834755e-05
1 Jan 2011 01:40:44.000,-41.861000000000004,57.247,2596.480067,-1.855751,-2.985898,-5.127592,3.525808,-0.269859,-5.131480000000001,1.5963298460907843e-05,-3.1502945894159528e-06,5.61148950875808e-06,1.4608686705005938e-05
1 Jan 2011 01:40:45.000,-41.9,57.246,2597.283508,-1.858168,-2.988706,-5.124288,3.529503,-0.269688,-5.128181,1.5963141658988196e-05,-3.1510879489702785e-06,5.605290224162622e-06,1.4610724070547827e-05
1 Jan 2011 01:40:46.000,-41.94,57.246,2598.086252,-1.860583,-2.991511,-5.120982,3.533196,-0.269516,-5.124879,1.5963201147886012e-05,-3.151934778383288e-06,5.598970995290065e-06,1.461302918065203e-05
1 Jan 2011 01:40:47.000,-41.979,57.245,2598.8883,-1.8629959999999999,-2.994313,-5.117675,3.536886,-0.269345,-5.121575,1.5963049661232184e-05,-3.1527255996257813e-06,5.592784775733962e-06,1.4615061896302308e-05
1 Jan 2011 01:40:48.000,-42.019,57.245,2599.689651,-1.865409,-2.997112,-5.114365,3.540574,-0.269173,-5.11827,1.596311427835339e-05,-3.153569765387877e-06,5.586478583544519e-06,1.4617362013516658e-05
1 Jan 2011 01:40:49.000,-42.058,57.244,2600.4903050000003,-1.867821,-2.999909,-5.111053,3.544258,-0.26900100000000005,-5.114962,1.596296810508213e-05,-3.1543580544819456e-06,5.580305371445091e-06,1.4619390136028769e-05
1 Jan 2011 01:40:50.000,-42.097,57.244,2601.290262,-1.8702310000000002,-3.002703,-5.10774,3.547939,-0.268829,-5.111651999999999,1.596293589328703e-05,-3.155150834800579e-06,5.57413797564115e-06,1.4621536559861408e-05
1 Jan 2011 01:40:51.000,-42.137,57.243,2602.089521,-1.872641,-3.0054939999999997,-5.104424,3.551617,-0.268658,-5.108341,1.596289698644572e-05,-3.1559853259124882e-06,5.567851895454985e-06,1.4623708903447892e-05
1 Jan 2011 01:40:52.000,-42.176,57.243,2602.888082,-1.8750490000000002,-3.008282,-5.101107,3.555293,-0.268485,-5.105028,1.596286998175062e-05,-3.156775559068321e-06,5.561697224715467e-06,1.4625850748060307e-05
1 Jan 2011 01:40:53.000,-42.215,57.242,2603.6859449999997,-1.8774560000000002,-3.0110669999999997,-5.097787,3.558965,-0.268313,-5.101712,1.5962734468258877e-05,-3.157558853161351e-06,5.55554975667457e-06,1.4627869998536202e-05
1 Jan 2011 01:40:54.000,-42.255,57.242,2604.483109,-1.879862,-3.01385,-5.094466000000001,3.5626349999999998,-0.26814099999999996,-5.098395,1.5962814506264204e-05,-3.158395119845913e-06,5.549282230662388e-06,1.4630155636656336e-05
1 Jan 2011 01:40:55.000,-42.294,57.242,2605.279575,-1.882267,-3.016629,-5.091143,3.566301,-0.267969,-5.095076000000001,1.5962795296294394e-05,-3.159181561523512e-06,5.543146442528713e-06,1.4632290765611842e-05
1 Jan 2011 01:40:56.000,-42.333,57.24100000000001,2606.075341,-1.88467,-3.019406,-5.087817,3.5699650000000003,-0.267796,-5.091754,1.5962667741617798e-05,-3.1599611086157364e-06,5.537018110672886e-06,1.4634303456721195e-05
1 Jan 2011 01:40:57.000,-42.373000000000005,57.24100000000001,2606.870409,-1.887073,-3.02218,-5.08449,3.5736260000000004,-0.267624,-5.088431,1.596275545124783e-05,-3.160793438757575e-06,5.530769671298146e-06,1.4636582021664005e-05
1 Jan 2011 01:40:58.000,-42.412,57.24,2607.664776,-1.889474,-3.024952,-5.081161,3.577283,-0.267451,-5.085106,1.5962633203651646e-05,-3.1615704820598113e-06,5.524654089939627e-06,1.4638590371610357e-05
1 Jan 2011 01:40:59.000,-42.451,57.24,2608.4584440000003,-1.891874,-3.02772,-5.0778300000000005,3.5809379999999997,-0.267278,-5.081779,1.596262443210154e-05,-3.1623519174680344e-06,5.518543314947251e-06,1.4640716812760989e-05
1 Jan 2011 01:41:00.000,-42.49100000000001,57.24,2609.251412,-1.8942729999999999,-3.0304860000000002,-5.074497,3.58459,-0.26710500000000004,-5.07845,1.596271981662035e-05,-3.16318032743938e-06,5.512313835139147e-06,1.4642988436209258e-05
1 Jan 2011 01:41:01.000,-42.53,57.239,2610.04368,-1.896671,-3.033249,-5.071162,3.5882389999999997,-0.266932,-5.07512,1.596260551125674e-05,-3.1639536443360418e-06,5.506217173413028e-06,1.4644990422793321e-05
1 Jan 2011 01:41:02.000,-42.568999999999996,57.239,2610.835247,-1.899068,-3.036009,-5.067826,3.591885,-0.266759,-5.0717870000000005,1.596260452486319e-05,-3.1647313216938284e-06,5.500124984519306e-06,1.4647110432892191e-05
1 Jan 2011 01:41:03.000,-42.608999999999995,57.238,2611.626115,-1.9014630000000001,-3.038766,-5.064487000000001,3.595528,-0.266586,-5.068452,1.5962597002236994e-05,-3.1655502617943497e-06,5.493916269380561e-06,1.4649255224103194e-05
1 Jan 2011 01:41:04.000,-42.648,57.238,2612.416287,-1.9038580000000003,-3.0415200000000002,-5.061146,3.5991690000000003,-0.266413,-5.065116000000001,1.596260117327976e-05,-3.166325419272747e-06,5.487836453080905e-06,1.4651370946798664e-05
1 Jan 2011 01:41:05.000,-42.687,57.238,2613.2057579999996,-1.906251,-3.0442720000000003,-5.057804,3.6028059999999997,-0.266239,-5.061776999999999,1.596260792995609e-05,-3.167099342353567e-06,5.481762711763221e-06,1.4653484611282157e-05
1 Jan 2011 01:41:06.000,-42.726000000000006,57.236999999999995,2613.994527,-1.908643,-3.047021,-5.05446,3.60644,-0.26606599999999997,-5.0584370000000005,1.5962506872995132e-05,-3.167866510789312e-06,5.47569726072997e-06,1.465547634671322e-05
1 Jan 2011 01:41:07.000,-42.766000000000005,57.236999999999995,2614.7825940000002,-1.9110340000000001,-3.0497669999999997,-5.051113,3.610072,-0.265892,-5.055094,1.596262015475372e-05,-3.1686858431623663e-06,5.469511538822543e-06,1.4657732285690685e-05
1 Jan 2011 01:41:08.000,-42.805,57.236000000000004,2615.569959,-1.9134240000000002,-3.05251,-5.047765,3.6137,-0.265718,-5.05175,1.5962524394743754e-05,-3.169450538411606e-06,5.463458553405776e-06,1.4659719948640531e-05
1 Jan 2011 01:41:09.000,-42.843999999999994,57.236000000000004,2616.356622,-1.9158130000000002,-3.0552509999999997,-5.044415,3.6173260000000003,-0.265544,-5.048404,1.5962541564788756e-05,-3.170219516680836e-06,5.457409260043762e-06,1.4661825452243427e-05
1 Jan 2011 01:41:10.000,-42.883,57.236000000000004,2617.142581,-1.9182,-3.057988,-5.041062999999999,3.6209480000000003,-0.265371,-5.045056,1.5962561325718614e-05,-3.170987270660387e-06,5.451365974431285e-06,1.46639289693946e-05
1 Jan 2011 01:41:11.000,-42.923,57.235,2617.927838,-1.9205869999999998,-3.060723,-5.0377089999999995,3.624568,-0.26519699999999996,-5.041706,1.596257467926437e-05,-3.1717959926645127e-06,5.4452075785044455e-06,1.4666056559246156e-05
1 Jan 2011 01:41:12.000,-42.961999999999996,57.235,2618.712391,-1.9229720000000001,-3.063455,-5.034353,3.6281849999999998,-0.265022,-5.038354,1.59625996225577e-05,-3.1725612610393323e-06,5.439176450058433e-06,1.4668156029309257e-05
1 Jan 2011 01:41:13.000,-43.001000000000005,57.235,2619.496241,-1.925356,-3.066184,-5.030995,3.631799,-0.26484800000000003,-5.035,1.596262714586841e-05,-3.1733253072872447e-06,5.433151284714968e-06,1.467025354278328e-05
1 Jan 2011 01:41:14.000,-43.04,57.233999999999995,2620.279387,-1.9277389999999999,-3.068911,-5.027636,3.63541,-0.26467399999999996,-5.031645,1.5962547290033883e-05,-3.174082711057141e-06,5.427135073198507e-06,1.4672229545205285e-05
1 Jan 2011 01:41:15.000,-43.07899999999999,57.233999999999995,2621.0618289999998,-1.930121,-3.071634,-5.024274,3.639018,-0.2645,-5.028287000000001,1.5962580032625823e-05,-3.1748443324536183e-06,5.421121890504962e-06,1.4674323228379551e-05
1 Jan 2011 01:41:16.000,-43.119,57.233999999999995,2621.843566,-1.9325009999999998,-3.0743549999999997,-5.020911,3.6426230000000004,-0.264325,-5.024928,1.5962716309386674e-05,-3.1756521375207134e-06,5.414991276097514e-06,1.4676560051838008e-05
1 Jan 2011 01:41:17.000,-43.158,57.233000000000004,2622.6245989999998,-1.934881,-3.077073,-5.017546,3.646225,-0.26415,-5.021567,1.5962644379682616e-05,-3.1764058909226435e-06,5.408993308377874e-06,1.4678530328280428e-05
1 Jan 2011 01:41:18.000,-43.196999999999996,57.233000000000004,2623.404927,-1.937259,-3.079788,-5.014178,3.6498239999999997,-0.26397600000000004,-5.018203,1.5962684880946217e-05,-3.1771638292533524e-06,5.40299803736333e-06,1.4680618202879641e-05
1 Jan 2011 01:41:19.000,-43.236000000000004,57.233000000000004,2624.18455,-1.9396360000000001,-3.0825009999999997,-5.010809,3.6534199999999997,-0.263801,-5.014838,1.5962727960409354e-05,-3.177920555318815e-06,5.397008646748442e-06,1.4682704197423556e-05
1 Jan 2011 01:41:20.000,-43.275,57.232,2624.963467,-1.9420119999999998,-3.085211,-5.007439,3.6570139999999998,-0.263626,-5.011471,1.5962663993298387e-05,-3.1786707237221552e-06,5.391028705307371e-06,1.4684669001773532e-05
1 Jan 2011 01:41:21.000,-43.31399999999999,57.232,2625.7416789999997,-1.9443869999999999,-3.087917,-5.004066000000001,3.660604,-0.26345100000000005,-5.008103,1.5962712284028153e-05,-3.1794250432054236e-06,5.385051130198809e-06,1.4686751314788645e-05
1 Jan 2011 01:41:22.000,-43.354,57.232,2626.519185,-1.946761,-3.090621,-5.000691000000001,3.664192,-0.263276,-5.004732,1.5962863873356646e-05,-3.18022524931274e-06,5.378956582595925e-06,1.4688976018957086e-05
1 Jan 2011 01:41:23.000,-43.393,57.231,2627.295985,-1.9491330000000002,-3.093323,-4.997315,3.6677760000000004,-0.26310100000000003,-5.001359,1.596280781961067e-05,-3.1809717939640656e-06,5.372994631386107e-06,1.469093532158265e-05
1 Jan 2011 01:41:24.000,-43.431999999999995,57.231,2628.072078,-1.9515049999999998,-3.096021,-4.993936,3.671358,-0.262925,-4.997985,1.5962863859246022e-05,-3.181722458508268e-06,5.367034717056599e-06,1.4693012051031471e-05
1 Jan 2011 01:41:25.000,-43.471000000000004,57.231,2628.847464,-1.953875,-3.0987169999999997,-4.990556,3.6749370000000003,-0.26275,-4.994608,1.596292247519894e-05,-3.182471920617793e-06,5.361080600686736e-06,1.4695086975470106e-05
1 Jan 2011 01:41:26.000,-43.51,57.23,2629.622144,-1.9562439999999999,-3.10141,-4.9871739999999996,3.6785120000000004,-0.262575,-4.991230000000001,1.5962874370990404e-05,-3.1832149067972015e-06,5.3551364240490845e-06,1.469704102603613e-05
1 Jan 2011 01:41:27.000,-43.549,57.23,2630.396116,-1.9586119999999998,-3.1041,-4.98379,3.682085,-0.262399,-4.98785,1.5962938190068884e-05,-3.1839619805288235e-06,5.349193956590641e-06,1.4699112414743986e-05
1 Jan 2011 01:41:28.000,-43.588,57.23,2631.1693800000003,-1.9609779999999999,-3.1067869999999997,-4.980404,3.685655,-0.262223,-4.984468,1.596300458448632e-05,-3.184707856725153e-06,5.343257246094638e-06,1.4701182035254904e-05
1 Jan 2011 01:41:29.000,-43.626999999999995,57.23,2631.941937,-1.963344,-3.109471,-4.977016000000001,3.689222,-0.262047,-4.981084,1.5963073547233424e-05,-3.1854525351576092e-06,5.3373262769206415e-06,1.4703249893623313e-05
1 Jan 2011 01:41:30.000,-43.667,57.229,2632.713786,-1.9657080000000002,-3.1121529999999997,-4.973626,3.692786,-0.261872,-4.977698999999999,1.596313643727427e-05,-3.1862374826239464e-06,5.33128347448387e-06,1.4705340259036879e-05
1 Jan 2011 01:41:31.000,-43.706,57.229,2633.484927,-1.968071,-3.114832,-4.970235,3.6963480000000004,-0.261696,-4.974311,1.59632105596856e-05,-3.186979734015868e-06,5.325364130503702e-06,1.4707404544153074e-05
1 Jan 2011 01:41:32.000,-43.745,57.229,2634.2553589999998,-1.970433,-3.1175080000000004,-4.966842,3.699906,-0.261519,-4.970922,1.596328725443194e-05,-3.1877207939357634e-06,5.319450488209126e-06,1.4709467108325528e-05
1 Jan 2011 01:41:33.000,-43.784,57.228,2635.025082,-1.972794,-3.120181,-4.963447,3.703461,-0.261343,-4.967531,1.596325762932165e-05,-3.1884554776610235e-06,5.313547359979955e-06,1.4711409186761115e-05
1 Jan 2011 01:41:34.000,-43.823,57.228,2635.794097,-1.975154,-3.122852,-4.96005,3.707013,-0.261167,-4.964138,1.596333951495141e-05,-3.1891941696588233e-06,5.307645172321211e-06,1.4713468379092628e-05
1 Jan 2011 01:41:35.000,-43.861999999999995,57.228,2636.562401,-1.977513,-3.12552,-4.956651,3.7105629999999996,-0.260991,-4.960743,1.5963423976874296e-05,-3.1899316764623045e-06,5.301748647012287e-06,1.4715525891005424e-05
1 Jan 2011 01:41:36.000,-43.901,57.228,2637.329997,-1.97987,-3.1281849999999998,-4.95325,3.71411,-0.260814,-4.957346,1.596351099811538e-05,-3.1906679950369288e-06,5.295857765489599e-06,1.4717581719158253e-05
1 Jan 2011 01:41:37.000,-43.94,57.227,2638.096882,-1.9822259999999998,-3.130847,-4.949848,3.717653,-0.26063800000000004,-4.953947,1.5963491931618917e-05,-3.191397994775663e-06,5.289977724323692e-06,1.4719517287124713e-05
1 Jan 2011 01:41:38.000,-43.979,57.227,2638.863058,-1.9845810000000002,-3.133506,-4.946443,3.721194,-0.260461,-4.950547,1.5963584143000202e-05,-3.192131958865362e-06,5.2840981889953625e-06,1.4721569840777641e-05
1 Jan 2011 01:41:39.000,-44.018,57.227,2639.628523,-1.986935,-3.1361630000000003,-4.943037,3.724732,-0.260284,-4.947144000000001,1.596367892261094e-05,-3.19286474239048e-06,5.278224259710373e-06,1.4723620755276787e-05
1 Jan 2011 01:41:40.000,-44.056999999999995,57.227,2640.393277,-1.9892880000000002,-3.138816,-4.939629,3.7282669999999998,-0.26010700000000003,-4.94374,1.596377626840404e-05,-3.1935963465076166e-06,5.272355922427518e-06,1.4725670040798707e-05
1 Jan 2011 01:41:41.000,-44.096000000000004,57.226000000000006,2641.157321,-1.991639,-3.141467,-4.936219,3.7317980000000004,-0.25993,-4.940334,1.5963767745278453e-05,-3.194321684828118e-06,5.266498746516845e-06,1.4727599279990139e-05
1 Jan 2011 01:41:42.000,-44.135,57.226000000000006,2641.920653,-1.9939900000000002,-3.144116,-4.932807,3.735327,-0.259753,-4.936926000000001,1.5963870275416845e-05,-3.1950509464683117e-06,5.260641645744826e-06,1.4729645382522437e-05
1 Jan 2011 01:41:43.000,-44.174,57.226000000000006,2642.683275,-1.9963389999999999,-3.146761,-4.929394,3.738854,-0.25957600000000003,-4.933517,1.5963975360717752e-05,-3.1957790307549875e-06,5.254790093369783e-06,1.4731689881979358e-05
1 Jan 2011 01:41:44.000,-44.213,57.226000000000006,2643.445184,-1.9986869999999999,-3.149404,-4.925978,3.742377,-0.259399,-4.930105,1.5964083014047393e-05,-3.196505943041195e-06,5.248944079839368e-06,1.473373280205047e-05
1 Jan 2011 01:41:45.000,-44.251999999999995,57.226000000000006,2644.206382,-2.001034,-3.152044,-4.922561,3.7458970000000003,-0.259221,-4.926692,1.59641932234033e-05,-3.197231681676313e-06,5.243103588193537e-06,1.473577414360417e-05
1 Jan 2011 01:41:46.000,-44.291000000000004,57.225,2644.966868,-2.00338,-3.154681,-4.919142,3.749414,-0.259044,-4.923277,1.596419785569115e-05,-3.1979512256304395e-06,5.23727466297078e-06,1.473769572350939e-05
1 Jan 2011 01:41:47.000,-44.33,57.225,2645.726641,-2.0057240000000003,-3.157315,-4.915721,3.752929,-0.258866,-4.91986,1.596431324448337e-05,-3.1986746374550716e-06,5.231445271883586e-06,1.4739733996886636e-05
1 Jan 2011 01:41:48.000,-44.369,57.225,2646.485701,-2.008067,-3.1599470000000003,-4.912299,3.75644,-0.258689,-4.916441000000001,1.5964431193166677e-05,-3.1993968818692394e-06,5.225621363649969e-06,1.4741770730729862e-05
1 Jan 2011 01:41:49.000,-44.408,57.225,2647.244049,-2.01041,-3.162575,-4.908874,3.7599489999999998,-0.258511,-4.9130199999999995,1.596455169470642e-05,-3.200117958617057e-06,5.219802922836587e-06,1.4743805930309747e-05
1 Jan 2011 01:41:50.000,-44.446999999999996,57.225,2648.001684,-2.0127509999999997,-3.1652009999999997,-4.905448000000001,3.7634540000000003,-0.258333,-4.909598,1.596467475200605e-05,-3.2008378702449707e-06,5.21398993697026e-06,1.474583960996857e-05
1 Jan 2011 01:41:51.000,-44.486000000000004,57.224,2648.758605,-2.0150900000000003,-3.167825,-4.902019999999999,3.766957,-0.258155,-4.906174,1.596469252659688e-05,-3.201551658125466e-06,5.20818892129873e-06,1.474775381572372e-05
1 Jan 2011 01:41:52.000,-44.525,57.224,2649.514813,-2.017429,-3.170445,-4.89859,3.770457,-0.257977,-4.902748,1.596482075333151e-05,-3.2022692571561768e-06,5.2023868989820365e-06,1.474978453551024e-05
1 Jan 2011 01:41:53.000,-44.56399999999999,57.224,2650.270306,-2.019767,-3.173063,-4.895158,3.7739540000000003,-0.257799,-4.8993199999999995,1.59649515396489e-05,-3.2029856972937584e-06,5.19659029269601e-06,1.4751813773774633e-05
1 Jan 2011 01:41:54.000,-44.603,57.224,2651.025086,-2.022103,-3.175677,-4.891725,3.777448,-0.257621,-4.8958900000000005,1.5965084873538665e-05,-3.203700976872541e-06,5.190799085591581e-06,1.4753841531042029e-05
1 Jan 2011 01:41:55.000,-44.641999999999996,57.224,2651.779151,-2.024438,-3.178289,-4.888289,3.780939,-0.257443,-4.892459,1.5965220762855683e-05,-3.20441509983781e-06,5.185013266698251e-06,1.4755867826014597e-05
1 Jan 2011 01:41:56.000,-44.681000000000004,57.224,2652.532502,-2.0267720000000002,-3.180899,-4.8848519999999995,3.7844269999999995,-0.257264,-4.889025,1.596535920055322e-05,-3.205128065923993e-06,5.179232820656291e-06,1.4757892663695325e-05
1 Jan 2011 01:41:57.000,-44.718999999999994,57.223,2653.2851370000003,-2.029105,-3.183505,-4.881412999999999,3.7879120000000004,-0.25708600000000004,-4.8855900000000005,1.5965293303306214e-05,-3.2057896720270793e-06,5.1735846586077215e-06,1.4759658689127524e-05
1 Jan 2011 01:41:58.000,-44.758,57.223,2654.037058,-2.0314360000000002,-3.186109,-4.877973,3.7913949999999996,-0.256907,-4.882153,1.5965436938494765e-05,-3.2065003938849425e-06,5.16781493310412e-06,1.4761680821581764e-05
1 Jan 2011 01:41:59.000,-44.797,57.223,2654.788263,-2.0337669999999997,-3.18871,-4.87453,3.7948739999999996,-0.256728,-4.878715000000001,1.596558312582042e-05,-3.2072099650637032e-06,5.162050541930023e-06,1.4763701534169463e-05
1 Jan 2011 01:42:00.000,-44.836000000000006,57.223,2655.5387530000003,-2.036096,-3.1913080000000003,-4.871086,3.79835,-0.25655,-4.875274,1.5965731858229337e-05,-3.207918385292096e-06,5.156291469768858e-06,1.4765720831743128e-05
