Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km)
Jan 01 2015 00:00:01.000000000,-9.866601352,79.56708586,2971.016568
Jan 01 2015 00:00:01.000000000,-9.90297338,79.56486243,2970.800068
Jan 01 2015 00:00:01.000000000,-9.939347053,79.56263952,2970.582767
Jan 01 2015 00:00:01.000000000,-9.975722377,79.56041713,2970.364662
Jan 01 2015 00:00:01.000000000,-10.01209936,79.55819528,2970.145756
Jan 01 2015 00:00:01.000000000,-10.048478,79.55597395,2969.926047
Jan 01 2015 00:00:01.000000000,-10.08485832,79.55375315,2969.705536
Jan 01 2015 00:00:01.000000000,-10.12124031,79.55153288,2969.484222
Jan 01 2015 00:00:01.000000000,-10.15762398,79.54931315,2969.262106
Jan 01 2015 00:00:01.000000000,-10.19400934,79.54709396,2969.039189
Jan 01 2015 00:00:01.000000000,-10.2303964,79.5448753,2968.815469
Jan 01 2015 00:00:01.000000000,-10.26678515,79.54265719,2968.590946
Jan 01 2015 00:00:01.000000000,-10.30317561,79.54043962,2968.365622
Jan 01 2015 00:00:01.000000000,-10.33956779,79.53822259,2968.139496
Jan 01 2015 00:00:01.000000000,-10.37596169,79.53600611,2967.912568
Jan 01 2015 00:00:01.000000000,-10.41235731,79.53379018,2967.684838
Jan 01 2015 00:00:01.000000000,-10.44875466,79.53157481,2967.456307
Jan 01 2015 00:00:01.000000000,-10.48515375,79.52935999,2967.226973
Jan 01 2015 00:00:01.000000000,-10.52155458,79.52714572,2966.996838
Jan 01 2015 00:00:01.000000000,-10.55795717,79.52493201,2966.765901
Jan 01 2015 00:00:01.000000000,-10.59436151,79.52271887,2966.534163
Jan 01 2015 00:00:01.000000000,-10.63076761,79.52050628,2966.301622
Jan 01 2015 00:00:01.000000000,-10.66717549,79.51829426,2966.068281
Jan 01 2015 00:00:01.000000000,-10.70358513,79.51608281,2965.834138
Jan 01 2015 00:00:01.000000000,-10.73999656,79.51387193,2965.599193
Jan 01 2015 00:00:01.000000000,-10.77640978,79.51166162,2965.363447
Jan 01 2015 00:00:01.000000000,-10.81282479,79.50945188,2965.1269
Jan 01 2015 00:00:01.000000000,-10.8492416,79.50724272,2964.889551
Jan 01 2015 00:00:01.000000000,-10.88566022,79.50503413,2964.651402
Jan 01 2015 00:00:01.000000000,-10.92208065,79.50282613,2964.412451
Jan 01 2015 00:00:01.000000000,-10.9585029,79.5006187,2964.172699
Jan 01 2015 00:00:01.000000000,-10.99492697,79.49841186,2963.932145
Jan 01 2015 00:00:01.000000000,-11.03135288,79.49620561,2963.690791
Jan 01 2015 00:00:01.000000000,-11.06778062,79.49399995,2963.448636
Jan 01 2015 00:00:01.000000000,-11.10421021,79.49179488,2963.20568
Jan 01 2015 00:00:01.000000000,-11.14064164,79.4895904,2962.961923
Jan 01 2015 00:00:01.000000000,-11.17707493,79.48738652,2962.717365
Jan 01 2015 00:00:01.000000000,-11.21351009,79.48518323,2962.472007
Jan 01 2015 00:00:01.000000000,-11.24994711,79.48298054,2962.225847
Jan 01 2015 00:00:01.000000000,-11.28638601,79.48077846,2961.978888
Jan 01 2015 00:00:01.000000000,-11.32282679,79.47857698,2961.731127
Jan 01 2015 00:00:01.000000000,-11.35926945,79.47637611,2961.482566
Jan 01 2015 00:00:01.000000000,-11.39571401,79.47417584,2961.233204
Jan 01 2015 00:00:01.000000000,-11.43216047,79.47197619,2960.983042
Jan 01 2015 00:00:01.000000000,-11.46860883,79.46977715,2960.73208
Jan 01 2015 00:00:01.000000000,-11.50505911,79.46757872,2960.480317
Jan 01 2015 00:00:01.000000000,-11.54151131,79.46538091,2960.227754
Jan 01 2015 00:00:01.000000000,-11.57796543,79.46318372,2959.974391
Jan 01 2015 00:00:01.000000000,-11.61442148,79.46098716,2959.720228
Jan 01 2015 00:00:01.000000000,-11.65087947,79.45879121,2959.465264
Jan 01 2015 00:00:01.000000000,-11.6873394,79.4565959,2959.2095
Jan 01 2015 00:00:01.000000000,-11.72380128,79.45440121,2958.952937
Jan 01 2015 00:00:01.000000000,-11.76026512,79.45220715,2958.695573
Jan 01 2015 00:00:01.000000000,-11.79673092,79.45001373,2958.43741
Jan 01 2015 00:00:01.000000000,-11.83319868,79.44782094,2958.178446
Jan 01 2015 00:00:01.000000000,-11.86966843,79.44562879,2957.918683
Jan 01 2015 00:00:01.000000000,-11.90614015,79.44343728,2957.65812
Jan 01 2015 00:00:01.000000000,-11.94261386,79.44124641,2957.396758
Jan 01 2015 00:00:01.000000000,-11.97908956,79.43905618,2957.134596
Jan 01 2015 00:00:01.000000000,-12.01556727,79.43686661,2956.871634
Jan 01 2015 00:00:01.000000000,-12.05204697,79.43467768,2956.607873
Jan 01 2015 00:00:01.000000000,-12.0885287,79.4324894,2956.343312
Jan 01 2015 00:00:01.000000000,-12.12501244,79.43030177,2956.077952
Jan 01 2015 00:00:01.000000000,-12.1614982,79.4281148,2955.811793
Jan 01 2015 00:00:01.000000000,-12.19798599,79.42592849,2955.544834
Jan 01 2015 00:00:01.000000000,-12.23447583,79.42374284,2955.277076
Jan 01 2015 00:00:01.000000000,-12.2709677,79.42155785,2955.008519
Jan 01 2015 00:00:01.000000000,-12.30746163,79.41937353,2954.739163
Jan 01 2015 00:00:01.000000000,-12.34395761,79.41718987,2954.469008
Jan 01 2015 00:00:01.000000000,-12.38045565,79.41500689,2954.198054
Jan 01 2015 00:00:01.000000000,-12.41695576,79.41282457,2953.926301
Jan 01 2015 00:00:01.000000000,-12.45345795,79.41064293,2953.653749
Jan 01 2015 00:00:01.000000000,-12.48996222,79.40846196,2953.380398
Jan 01 2015 00:00:01.000000000,-12.52646857,79.40628168,2953.106248
Jan 01 2015 00:00:01.000000000,-12.56297702,79.40410207,2952.8313
Jan 01 2015 00:00:01.000000000,-12.59948757,79.40192315,2952.555553
