Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Mar 17 2015 00:50:00.000000000,82.5,-100.0,120.0,16507.609088,365.03466796875,365.03466796875,1.35526175,3325.829888,13178.128384
Mar 17 2015 00:50:00.000000000,82.5,-95.0,120.0,14914.18624,364.75897216796875,364.75897216796875,1.195991125,2836.768256,12074.497024
Mar 17 2015 00:50:00.000000000,82.5,-90.0,120.0,13438.672896,364.4788818359375,364.4788818359375,1.81498475,2477.103872,10958.715904
Mar 17 2015 00:50:00.000000000,82.5,-85.0,120.0,12092.668928,364.19970703125,364.19970703125,2.919785,2289.063936,9800.548352
Mar 17 2015 00:50:00.000000000,82.5,-80.0,120.0,10881.677312,363.92669677734375,363.92669677734375,2.44584225,1906.780032,8972.383232
Mar 17 2015 00:50:00.000000000,82.5,-75.0,120.0,9805.927424,363.6653137207031,363.6653137207031,1.99973125,1577.12192,8226.74944
Mar 17 2015 00:50:00.000000000,82.5,-70.0,120.0,8861.03552,363.4206237792969,363.4206237792969,1.643539625,1309.155328,7550.19008
Mar 17 2015 00:50:00.000000000,82.5,-65.0,120.0,8039.798784,363.1972961425781,363.1972961425781,1.361380625,1093.481344,6944.916992
Mar 17 2015 00:50:00.000000000,82.5,-60.0,120.0,7332.91008,362.9995422363281,362.9995422363281,1.1391825,921.225408,6410.512896
Mar 17 2015 00:50:00.000000000,82.5,-55.0,120.0,6730.379264,362.8310241699219,362.8310241699219,0.96507475,784.547904,5944.838144
Mar 17 2015 00:50:00.000000000,82.5,-50.0,120.0,6221.794816,362.6946105957031,362.6946105957031,0.8292165,676.684672,5544.256512
Mar 17 2015 00:50:00.000000000,82.5,-45.0,120.0,5797.415424,362.5924987792969,362.5924987792969,0.723766875,592.079488,5204.591616
Mar 17 2015 00:50:00.000000000,82.5,-40.0,120.0,5448.54784,362.5257263183594,362.5257263183594,0.6426080625,526.28656,4921.600512
Mar 17 2015 00:50:00.000000000,82.5,-35.0,120.0,5167.12704,362.4951171875,362.4951171875,0.5809281875,475.72208,4690.807296
Mar 17 2015 00:50:00.000000000,82.5,-30.0,120.0,4946.450944,362.49993896484375,362.49993896484375,0.5351235625,437.650304,4508.2496
Mar 17 2015 00:50:00.000000000,82.5,-25.0,120.0,4781.197824,362.53924560546875,362.53924560546875,0.50257428125,410.039488,4370.640896
